ticker,날짜,O,H,L,C,V
1028,2007-11-19,245.42,245.42,239.54,239.78,85492012
1028,2007-11-20,234.58,237.44,230.19,236.91,103629963
1028,2007-11-21,235.96,237.35,228.22,228.84,108841570
1028,2007-11-22,226.73,230.33,224.4,228.1,95600453
1028,2007-11-23,229.15,231.06,222.51,225.54,122053888
1028,2007-11-26,229.43,236.01,228.02,236.01,96177127
1028,2007-11-27,230.68,237.42,227.09,236.38,119521617
1028,2007-11-28,238.99,239.32,232.71,232.87,97350996
1028,2007-11-29,239.42,240.48,237.7,238.68,100379406
1028,2007-11-30,239.72,244.07,239.48,241.91,104097428
1028,2007-12-03,241.95,242.68,239.64,241.61,77395978
1028,2007-12-04,241.88,244.61,241.68,244.04,83990571
1028,2007-12-05,243.24,248.17,242.45,247.03,87306920
1028,2007-12-06,250.8,251.89,248.61,249.63,109116186
1028,2007-12-07,251.69,251.8,247.38,247.38,109246854
1028,2007-12-10,246.93,248.09,243.37,244.25,92192793
1028,2007-12-11,246.22,247.5,243.99,246.85,83125305
1028,2007-12-12,241.93,247.4,241.83,247.15,89153680
1028,2007-12-13,246.32,248.29,242.38,245.21,111933653
1028,2007-12-14,244.51,245.39,239.06,241.5,83457662
1028,2007-12-17,238.51,240.45,234.18,234.33,74223325
1028,2007-12-18,231.79,237.94,229.96,236.65,86531486
1028,2007-12-20,238.64,239.35,234.26,234.4,101498769
1028,2007-12-21,235.77,239.6,232.98,239.6,101590997
1028,2007-12-24,242.25,245.45,241.74,245.14,89400521
1028,2007-12-26,245.87,246.14,242.69,243.48,77044085
1028,2007-12-27,242.7,244.62,241.23,243.38,65414205
1028,2007-12-28,241.23,243.62,240.86,241.27,59983766
1028,2008-01-02,240.47,240.65,235.02,235.3,79056191
1028,2008-01-03,232.94,235.64,230.86,234.67,70122631
1028,2008-01-04,234.62,236.59,230.41,235.77,94244747
1028,2008-01-07,229.39,232.42,229.09,231.0,88414875
1028,2008-01-08,231.75,232.32,229.19,230.34,91183005
1028,2008-01-09,227.14,232.53,226.05,232.53,82889645
1028,2008-01-10,232.74,233.71,229.47,229.47,86692624
1028,2008-01-11,232.12,232.46,223.64,224.41,88650257
1028,2008-01-14,224.3,225.86,221.29,222.81,77059000
1028,2008-01-15,224.78,224.83,217.97,220.91,99627755
1028,2008-01-16,216.9,219.44,215.06,215.87,89885912
1028,2008-01-17,218.5,219.66,214.07,218.83,107992000
1028,2008-01-18,214.21,220.54,213.5,219.87,108672789
1028,2008-01-21,218.37,218.48,212.28,213.6,101205389
1028,2008-01-22,206.33,207.91,200.99,204.55,131047117
1028,2008-01-23,210.1,210.89,203.97,207.23,105051974
1028,2008-01-24,211.73,213.35,209.76,211.2,95899060
1028,2008-01-25,213.71,215.21,212.65,215.06,102093050
1028,2008-01-28,211.76,212.64,205.68,206.52,78495346
1028,2008-01-29,210.51,211.31,206.59,208.8,84345142
1028,2008-01-30,210.82,210.93,201.94,203.5,115844524
1028,2008-01-31,202.53,208.87,200.84,207.77,101005110
1028,2008-02-01,210.32,210.7,206.86,209.08,88937049
1028,2008-02-04,212.02,217.16,211.92,216.23,108261542
1028,2008-02-05,215.6,217.16,214.95,216.91,73076495
1028,2008-02-11,210.41,210.96,207.98,208.92,72478480
1028,2008-02-12,210.54,210.72,208.66,209.01,67610677
1028,2008-02-13,211.52,211.71,207.11,207.56,75425668
1028,2008-02-14,211.27,216.2,211.22,216.2,93868570
1028,2008-02-15,212.8,215.73,212.15,215.38,82374969
1028,2008-02-18,216.14,217.79,213.26,215.46,75649971
1028,2008-02-19,218.11,219.0,216.96,218.37,85253750
1028,2008-02-20,216.12,218.01,213.19,213.84,90505831
1028,2008-02-21,216.4,217.42,214.95,216.38,71794967
1028,2008-02-22,214.09,214.09,211.77,213.73,68815375
1028,2008-02-25,215.62,217.52,215.52,217.07,70030398
1028,2008-02-26,219.07,219.4,216.63,217.22,77507622
1028,2008-02-27,219.44,220.42,218.04,218.87,81010993
1028,2008-02-28,219.44,221.29,217.67,220.59,77780453
1028,2008-02-29,217.93,218.52,216.46,216.85,72054152
1028,2008-03-03,212.25,212.25,209.77,211.73,76121368
1028,2008-03-04,212.29,213.59,210.65,212.14,71212895
1028,2008-03-05,212.64,213.36,210.89,212.14,83134783
1028,2008-03-06,212.7,216.43,212.54,214.92,101314375
1028,2008-03-07,212.84,212.84,208.78,210.57,81102620
1028,2008-03-10,206.7,208.95,205.79,206.29,76574439
1028,2008-03-11,203.6,208.47,203.28,208.06,82334866
1028,2008-03-12,213.8,214.09,210.27,210.49,90886840
1028,2008-03-13,210.16,210.19,203.79,204.42,123384919
1028,2008-03-14,207.4,207.49,200.01,202.63,100806744
1028,2008-03-17,201.36,201.37,194.85,199.68,100526839
1028,2008-03-18,201.19,202.01,198.79,201.79,90987340
1028,2008-03-19,206.83,207.72,205.43,206.48,96419680
1028,2008-03-20,203.81,206.86,202.42,206.62,82184242
1028,2008-03-21,209.3,209.7,207.89,209.69,89119905
1028,2008-03-24,210.76,212.04,209.55,211.0,79745399
1028,2008-03-25,213.92,214.65,212.82,213.73,94239873
1028,2008-03-26,213.92,214.64,212.92,214.41,88841108
1028,2008-03-27,213.28,214.04,211.72,213.85,78555569
1028,2008-03-28,213.22,217.75,213.14,217.22,92966031
1028,2008-03-31,217.69,218.43,215.18,217.65,107121802
1028,2008-04-01,217.23,219.73,216.3,217.81,128388894
1028,2008-04-02,222.63,223.8,222.4,223.76,149289021
1028,2008-04-03,224.29,227.31,223.84,226.99,107404386
1028,2008-04-04,226.87,227.56,226.02,226.95,104138421
1028,2008-04-07,227.25,229.66,226.48,227.79,104976396
1028,2008-04-08,227.22,227.28,224.24,225.1,84874895
1028,2008-04-10,223.67,226.58,222.38,226.44,90275894
1028,2008-04-11,226.86,228.81,225.98,228.8,133457211
1028,2008-04-14,224.35,225.58,223.17,224.54,114949043
1028,2008-04-15,224.83,225.51,222.66,223.51,90063772
1028,2008-04-16,225.63,226.75,224.86,225.36,96330853
1028,2008-04-17,228.68,228.88,226.51,226.98,100651502
1028,2008-04-18,227.48,228.4,226.26,227.25,94266598
1028,2008-04-21,230.24,231.48,229.87,231.11,101157099
1028,2008-04-22,230.86,231.31,228.92,229.22,107597040
1028,2008-04-23,228.59,231.96,228.56,230.56,110168370
1028,2008-04-24,231.58,232.3,229.85,230.77,102517992
1028,2008-04-25,232.0,234.65,232.0,234.56,108878919
1028,2008-04-28,235.19,235.66,233.71,234.97,130112688
1028,2008-04-29,235.69,236.0,232.14,233.24,88341749
1028,2008-04-30,232.76,235.19,232.0,235.0,93354522
1028,2008-05-02,238.74,238.76,237.54,238.18,101439421
1028,2008-05-06,238.16,239.55,237.24,239.53,110190704
1028,2008-05-07,239.87,240.56,236.81,238.66,130779834
1028,2008-05-08,235.55,238.43,235.3,237.37,118584366
1028,2008-05-09,238.07,238.11,233.17,233.98,103127685
1028,2008-05-13,234.82,237.05,232.71,237.02,99041711
1028,2008-05-14,236.72,237.65,234.91,237.04,113643111
1028,2008-05-15,238.12,243.38,238.08,243.11,127073414
1028,2008-05-16,244.16,245.21,242.53,243.54,116467017
1028,2008-05-19,244.05,245.17,241.29,242.67,112228946
1028,2008-05-20,242.61,243.14,238.39,240.62,98568354
1028,2008-05-21,237.29,239.14,236.82,237.15,108306239
1028,2008-05-22,234.3,235.71,232.1,235.31,102841753
1028,2008-05-23,235.38,236.02,233.84,234.14,82016430
1028,2008-05-26,232.13,233.17,229.05,230.43,85952260
1028,2008-05-27,231.39,234.01,231.32,233.97,79530942
1028,2008-05-28,235.43,235.45,230.58,231.17,85101175
1028,2008-05-29,232.98,236.76,232.97,236.39,99296455
1028,2008-05-30,236.96,237.79,235.11,237.46,107181192
1028,2008-06-02,236.91,237.67,234.6,236.78,78691617
1028,2008-06-03,234.83,235.51,232.55,233.14,82544954
1028,2008-06-04,233.46,235.43,232.33,235.09,75201753
1028,2008-06-05,234.44,235.04,232.61,234.76,92876758
1028,2008-06-09,228.95,231.78,228.64,231.35,83454496
1028,2008-06-10,231.83,231.95,225.43,226.56,94219779
1028,2008-06-11,227.36,228.22,224.69,227.42,85086313
1028,2008-06-12,223.89,224.66,221.17,221.17,121772678
1028,2008-06-13,223.26,224.4,220.45,222.79,108549513
1028,2008-06-16,225.06,225.89,223.82,224.91,109043269
1028,2008-06-17,225.65,225.76,221.96,223.66,100850309
1028,2008-06-18,222.87,226.82,222.45,226.6,90714690
1028,2008-06-19,224.13,224.31,220.85,222.03,90591925
1028,2008-06-20,223.59,223.96,219.56,220.57,82509701
1028,2008-06-23,217.19,219.45,215.83,218.51,70014490
1028,2008-06-24,217.31,218.81,216.62,217.97,72756401
1028,2008-06-25,217.91,218.95,215.88,218.95,85722864
1028,2008-06-26,218.93,221.45,218.7,219.12,76130602
1028,2008-06-27,213.45,214.93,212.91,214.59,74013510
1028,2008-06-30,214.33,215.63,213.09,213.52,71421490
1028,2008-07-01,213.64,214.5,210.74,213.02,80510362
1028,2008-07-02,212.75,213.19,206.04,207.96,103424656
1028,2008-07-03,203.73,207.3,202.76,205.71,108571586
1028,2008-07-04,205.45,205.97,201.25,201.74,84775880
1028,2008-07-07,200.63,203.18,199.59,202.34,86201893
1028,2008-07-08,202.05,202.05,193.74,196.52,108667956
1028,2008-07-09,199.64,200.44,194.61,194.61,109724178
1028,2008-07-10,191.85,197.23,191.54,196.34,120698836
1028,2008-07-11,197.1,201.0,194.99,200.12,104671538
1028,2008-07-14,199.63,202.22,198.51,199.12,75410663
1028,2008-07-15,198.01,198.04,192.51,193.01,100006234
1028,2008-07-16,193.96,195.36,190.02,192.48,105932547
1028,2008-07-17,197.03,197.57,194.8,194.89,93700635
1028,2008-07-18,197.01,197.06,192.02,192.86,86006821
1028,2008-07-21,195.72,201.08,195.62,200.0,101270307
1028,2008-07-22,198.18,200.06,198.05,199.77,72281412
1028,2008-07-23,202.85,204.72,201.81,203.64,110647976
1028,2008-07-24,205.12,208.65,205.08,208.34,113864683
1028,2008-07-25,204.13,206.3,203.13,204.27,78530365
1028,2008-07-28,205.62,205.82,202.71,203.97,79835071
1028,2008-07-29,200.45,200.7,196.77,199.9,84239117
1028,2008-07-30,203.23,203.84,201.12,201.82,97984332
1028,2008-07-31,202.8,205.12,202.07,204.12,81409735
1028,2008-08-01,202.1,203.23,199.83,201.43,72632603
1028,2008-08-04,200.54,201.09,195.77,197.56,88562725
1028,2008-08-05,196.95,199.26,196.16,196.44,110687521
1028,2008-08-06,200.73,202.56,199.87,202.28,101772726
1028,2008-08-07,202.14,202.86,198.69,200.31,84506669
1028,2008-08-08,198.03,201.51,197.57,200.76,77196500
1028,2008-08-11,203.87,204.52,202.42,202.42,86365124
1028,2008-08-12,202.41,204.04,200.98,202.12,88187825
1028,2008-08-13,201.55,202.94,198.96,200.26,75844617
1028,2008-08-14,199.09,202.44,199.09,201.5,79388525
1028,2008-08-18,202.45,203.03,200.03,200.97,79926076
1028,2008-08-19,199.24,199.37,195.7,197.56,71058500
1028,2008-08-20,196.29,198.65,195.22,197.35,80403292
1028,2008-08-21,197.16,197.29,193.56,193.85,76805101
1028,2008-08-22,193.24,193.33,189.58,192.04,83948601
1028,2008-08-25,193.12,194.0,192.05,192.99,70352031
1028,2008-08-26,189.71,193.11,189.41,191.36,73960751
1028,2008-08-27,191.11,192.4,187.99,191.6,86472733
1028,2008-08-28,192.79,192.81,188.63,188.75,74141007
1028,2008-08-29,190.69,191.84,188.63,188.96,88416590
1028,2008-09-01,186.29,186.85,181.89,182.13,125780673
1028,2008-09-02,182.61,184.38,180.37,182.41,157680886
1028,2008-09-03,181.89,185.33,180.92,184.36,137689662
1028,2008-09-04,183.55,185.07,181.69,183.57,168493747
1028,2008-09-05,179.27,182.15,179.08,180.49,142563642
1028,2008-09-08,184.94,190.72,184.9,189.97,161976693
1028,2008-09-09,188.74,188.74,185.93,186.99,143813684
1028,2008-09-10,184.01,188.74,183.63,188.5,139178316
1028,2008-09-11,187.64,188.89,184.92,185.27,151541237
1028,2008-09-12,188.55,190.4,188.0,189.9,117841718
1028,2008-09-16,177.58,180.72,176.86,179.0,177432534
1028,2008-09-17,183.29,185.71,182.06,183.54,147572215
1028,2008-09-18,178.15,180.1,175.63,179.25,151918842
1028,2008-09-19,185.74,189.4,185.04,188.31,204865601
1028,2008-09-22,190.4,193.04,188.68,189.16,144553191
1028,2008-09-23,187.43,192.18,187.03,191.58,119748174
1028,2008-09-24,191.3,194.16,190.34,193.18,145854203
1028,2008-09-25,192.07,194.19,189.42,193.87,120825783
1028,2008-09-26,192.49,193.33,189.63,190.6,106042275
1028,2008-09-29,192.47,193.25,187.12,188.1,130445281
1028,2008-09-30,178.84,186.62,177.95,186.62,140833330
1028,2008-10-01,187.39,187.39,184.02,185.52,111161030
1028,2008-10-02,186.79,187.94,181.46,182.7,119467940
1028,2008-10-06,178.58,178.68,173.87,175.03,131015359
1028,2008-10-07,172.87,177.3,170.6,176.46,118365567
1028,2008-10-08,171.02,172.55,166.33,167.16,143370698
1028,2008-10-09,167.64,172.55,165.97,168.86,170243217
1028,2008-10-10,162.57,162.6,153.42,162.05,178836380
1028,2008-10-13,166.22,168.94,163.16,167.91,163797893
1028,2008-10-14,174.88,178.15,174.47,178.15,193276572
1028,2008-10-15,173.92,176.07,172.48,174.28,145576672
1028,2008-10-16,163.16,164.37,156.41,157.63,196489280
1028,2008-10-17,161.64,161.67,151.53,153.06,200963007
1028,2008-10-20,155.23,158.09,149.51,157.51,173503943
1028,2008-10-21,159.61,160.75,153.84,155.8,150169293
1028,2008-10-22,155.12,155.94,142.69,148.13,160281596
1028,2008-10-23,142.28,142.28,134.44,137.47,177343552
1028,2008-10-24,137.8,137.87,121.14,123.27,205905537
1028,2008-10-27,123.54,127.66,117.91,125.93,243020741
1028,2008-10-28,122.14,134.55,120.2,132.42,270358384
1028,2008-10-29,138.97,143.05,122.01,128.68,314270515
1028,2008-10-30,138.11,145.96,131.72,144.42,327809518
1028,2008-10-31,144.0,154.66,140.92,147.5,331991188
1028,2008-11-03,147.6,153.53,146.49,148.81,258309683
1028,2008-11-04,149.58,151.91,146.76,151.63,253987122
1028,2008-11-05,155.69,159.56,152.03,154.93,293111635
1028,2008-11-06,148.83,149.9,141.84,143.37,223826020
1028,2008-11-07,138.29,148.54,135.95,148.44,298134364
1028,2008-11-10,150.78,152.69,147.0,150.84,275056788
1028,2008-11-11,148.19,152.11,145.52,147.67,213064361
1028,2008-11-12,144.42,149.81,143.31,147.27,195720140
1028,2008-11-13,140.38,142.7,135.92,142.7,200964166
1028,2008-11-14,147.76,148.01,140.81,142.26,182456750
1028,2008-11-17,140.35,144.5,136.71,140.57,206270107
1028,2008-11-18,137.1,140.06,134.8,134.88,166111208
1028,2008-11-19,135.01,135.08,129.35,132.33,168127124
1028,2008-11-20,125.91,128.31,123.35,123.54,174715503
1028,2008-11-21,121.31,132.24,118.91,130.76,233134467
1028,2008-11-24,129.6,132.1,125.93,126.02,208373855
1028,2008-11-25,132.35,134.25,125.63,128.01,229616274
1028,2008-11-26,129.44,134.7,129.43,134.5,223135453
1028,2008-11-27,138.55,140.43,136.86,139.17,279586129
1028,2008-11-28,139.6,141.9,138.84,140.66,235623214
1028,2008-12-01,140.26,141.64,138.15,138.33,188276790
1028,2008-12-02,131.41,135.89,131.35,133.7,182931054
1028,2008-12-03,135.53,135.54,132.22,133.62,208331371
1028,2008-12-04,136.3,136.3,130.09,131.43,194574640
1028,2008-12-05,132.95,135.2,131.82,134.33,170431245
1028,2008-12-08,136.01,146.0,135.3,144.89,254791192
1028,2008-12-09,146.39,146.97,143.02,145.2,224755327
1028,2008-12-10,146.11,152.14,145.31,150.73,292424567
1028,2008-12-11,150.55,153.63,149.03,151.93,301181068
1028,2008-12-12,148.01,151.2,142.75,144.38,274231063
1028,2008-12-15,149.09,152.45,149.09,151.43,207056313
1028,2008-12-16,150.06,151.94,148.07,151.35,239827770
1028,2008-12-17,154.84,155.95,149.42,152.62,240433482
1028,2008-12-18,154.54,155.56,151.89,153.24,208295978
1028,2008-12-19,153.21,156.12,152.91,154.1,180274964
1028,2008-12-22,155.33,156.94,152.19,153.98,182933138
1028,2008-12-23,152.35,153.29,148.67,148.93,157841877
1028,2008-12-24,148.46,149.11,145.01,147.02,133172809
1028,2008-12-26,146.98,147.81,144.27,145.81,121060707
1028,2008-12-29,144.55,145.93,141.1,145.72,100029455
1028,2008-12-30,146.71,149.5,146.25,146.35,103135874
1028,2009-01-02,147.51,151.15,145.59,151.15,138370479
1028,2009-01-05,154.57,155.13,152.63,153.83,199256122
1028,2009-01-06,155.16,158.17,154.89,156.79,200113504
1028,2009-01-07,157.11,161.53,156.7,161.36,273143744
1028,2009-01-08,159.21,159.76,156.39,157.76,225019155
1028,2009-01-09,158.8,159.63,153.93,154.17,182043860
1028,2009-01-12,152.76,153.68,150.04,151.01,130999640
1028,2009-01-13,149.7,152.67,147.77,152.45,138863500
1028,2009-01-14,151.45,154.8,150.15,154.5,146449819
1028,2009-01-15,148.44,149.39,144.64,145.05,158521750
1028,2009-01-16,146.08,148.11,144.44,148.03,136639089
1028,2009-01-19,149.42,151.23,148.74,150.02,169370389
1028,2009-01-20,147.78,147.86,144.95,146.55,153702181
1028,2009-01-21,141.28,145.3,141.05,143.29,150531020
1028,2009-01-22,146.29,146.6,143.57,145.11,159854846
1028,2009-01-23,143.48,143.48,141.04,141.75,124565337
1028,2009-01-28,146.05,151.41,145.84,151.04,173217004
1028,2009-01-29,152.03,154.04,151.47,152.29,180402672
1028,2009-01-30,149.55,151.74,149.12,151.33,170481804
1028,2009-02-02,148.86,152.39,147.55,149.0,168038772
1028,2009-02-03,149.71,153.17,147.75,151.42,149347971
1028,2009-02-04,154.2,156.0,153.18,155.99,202799446
1028,2009-02-05,154.76,157.99,154.0,154.0,197196597
1028,2009-02-06,156.99,158.92,156.28,158.9,217033593
1028,2009-02-09,160.77,161.32,157.29,157.7,174368479
1028,2009-02-10,159.29,160.02,155.25,156.84,150216207
1028,2009-02-11,152.61,155.78,151.79,155.26,150377574
1028,2009-02-12,154.12,154.56,151.04,153.66,174896413
1028,2009-02-13,153.44,155.24,151.35,155.19,158463274
1028,2009-02-16,153.85,156.14,152.57,152.66,159765537
1028,2009-02-17,151.46,151.46,145.78,146.6,182052930
1028,2009-02-18,144.49,145.53,142.47,144.21,166710026
1028,2009-02-19,143.57,145.53,141.54,143.6,182478594
1028,2009-02-20,142.01,143.09,137.07,138.31,166939975
1028,2009-02-23,137.33,142.79,136.25,142.78,156286719
1028,2009-02-24,137.66,138.97,136.79,137.82,125635441
1028,2009-02-25,142.02,142.14,137.69,138.65,151562684
1028,2009-02-26,140.01,143.18,134.44,136.98,176253399
1028,2009-02-27,137.2,140.22,135.95,138.07,135670194
1028,2009-03-02,135.42,135.42,131.28,132.47,120908858
1028,2009-03-03,129.46,134.44,129.36,133.78,152333899
1028,2009-03-04,132.77,138.71,131.22,138.21,153586103
1028,2009-03-05,139.35,140.29,137.15,138.25,153806549
1028,2009-03-06,135.35,138.45,135.32,137.83,122702414
1028,2009-03-09,139.61,140.8,137.22,140.0,125331063
1028,2009-03-10,138.4,143.4,138.37,142.73,211189890
1028,2009-03-11,146.93,147.7,146.3,147.6,221179978
1028,2009-03-12,147.38,148.19,144.94,148.02,245614320
1028,2009-03-13,149.06,150.54,147.21,147.29,211562725
1028,2009-03-16,147.11,149.46,146.12,147.0,167081898
1028,2009-03-17,149.08,152.6,148.05,152.17,217857513
1028,2009-03-18,153.84,153.84,151.09,152.89,184088343
1028,2009-03-19,154.21,155.12,151.01,151.51,179491875
1028,2009-03-20,151.9,154.05,151.59,152.58,140219966
1028,2009-03-23,153.69,156.8,153.61,156.42,163472184
1028,2009-03-24,159.94,160.03,157.21,159.56,193181585
1028,2009-03-25,158.69,160.28,157.93,160.28,169762721
1028,2009-03-26,159.69,162.28,158.45,162.22,222191157
1028,2009-03-27,162.71,163.98,161.09,161.66,258369931
1028,2009-03-30,161.89,162.64,156.2,156.23,188233779
1028,2009-03-31,157.31,160.33,156.86,157.01,174297368
1028,2009-04-01,158.02,161.22,156.24,160.46,211040184
1028,2009-04-02,163.3,166.45,162.55,166.18,277895617
1028,2009-04-03,167.65,168.36,165.86,167.11,240611821
1028,2009-04-06,168.21,171.42,168.17,168.62,290257343
1028,2009-04-07,168.3,169.14,166.41,168.34,241351732
1028,2009-04-08,166.3,166.71,162.46,162.68,227342151
1028,2009-04-09,164.13,169.73,163.84,169.48,330922365
1028,2009-04-10,172.61,174.78,169.89,172.01,333141259
1028,2009-04-13,172.49,174.01,170.87,171.69,277841042
1028,2009-04-14,173.56,174.04,169.55,172.03,295751039
1028,2009-04-15,169.24,171.87,167.68,171.21,263612388
1028,2009-04-16,174.26,176.12,171.42,171.73,270746236
1028,2009-04-17,174.03,174.99,169.71,171.33,251591859
1028,2009-04-20,172.55,173.04,169.04,172.3,183251801
1028,2009-04-21,168.58,172.35,167.66,171.96,204245541
1028,2009-04-22,173.28,175.11,171.86,174.4,291370467
1028,2009-04-23,175.88,176.64,173.9,176.14,277302386
1028,2009-04-24,176.31,176.99,172.75,174.13,237326915
1028,2009-04-27,174.31,175.59,171.2,172.13,197835312
1028,2009-04-28,172.69,174.0,167.14,167.24,223143496
1028,2009-04-29,168.53,172.08,167.28,172.08,165192288
1028,2009-04-30,174.04,177.3,173.54,176.0,274249555
1028,2009-05-04,178.23,179.69,177.46,179.69,348482980
1028,2009-05-06,179.76,181.03,177.88,178.82,331950532
1028,2009-05-07,181.52,181.82,178.27,179.74,332667016
1028,2009-05-08,179.58,181.07,178.34,181.04,260599898
1028,2009-05-11,181.42,182.09,179.88,181.35,250059409
1028,2009-05-12,180.24,180.84,178.73,179.73,235751602
1028,2009-05-13,180.46,181.27,179.37,181.14,237700305
1028,2009-05-14,178.67,179.09,176.28,176.29,274844333
1028,2009-05-15,178.09,178.96,177.09,177.8,259263526
1028,2009-05-18,176.94,177.41,174.56,177.26,206864039
1028,2009-05-19,181.3,182.81,180.62,182.76,289073884
1028,2009-05-20,182.75,184.01,182.4,183.8,219077844
1028,2009-05-21,183.08,183.26,180.59,181.82,256047390
1028,2009-05-22,179.69,182.7,178.86,179.01,242148065
1028,2009-05-25,177.58,180.31,167.47,178.57,257336744
1028,2009-05-26,179.12,179.3,173.5,174.77,218089937
1028,2009-05-27,177.63,178.26,173.47,173.75,252543953
1028,2009-05-28,173.28,178.19,172.42,178.19,225462366
1028,2009-05-29,178.16,178.97,176.42,178.7,217854424
1028,2009-06-01,178.42,180.9,176.92,180.9,189985570
1028,2009-06-02,183.64,183.71,180.3,180.47,224412545
1028,2009-06-03,181.78,182.25,178.93,180.31,276109201
